code,date,aid,title,eqr_new,still_miss,frag
002745,2023-02-24,1215950800,木林森：关于审计机构变更项目质量控制复核人的公告,,True,关于审计机构变更项目质量控制复核人的公告本公司及董事会全体成员保证信息 || 通合伙）出具的《项目质量控制复核人变更告知函》，现将具体内容公告如下： || 下：一、本次变更项目质量控制复核人的基本情况容诚事务所作为公司2022 || 计师，程峰先生为项目质量控制复核人，为公司提供审计服务，因容诚事务所内 || 2年度审计项目的项目质量控制复核人，继续完成相关工作。二、本次变更项目 || 作。二、本次变更项目质量控制复核人情况介绍谭代明，项目质量控制复核人，
002747,2020-04-28,1207637583,埃斯顿：关于续聘会计师事务所的公告,,True,任能力：是（2）质量控制复核人：林鹏飞执业资质：注册会计师、税务师
002750,2023-02-17,1215879348,龙津药业：关于审计机构变更审计报告项目质量控制复核合伙人的公告,,True,审计机构变更项目质量控制复核合伙人的公告本公司及董事会全体成员保证信息 || 士为审计工作项目质量控制复核合伙人。具体内容详见公司刊载于指定信息披露 || 年度审计报告项目质量控制复核合伙人的函》，根据工作安排调整，中审众环现 || 22年报审计项目质量控制复核合伙人，接替李玲女士完成相关工作。一、本次 || 年度审计报告项目质量控制复核合伙人的函；2、变更后项目质量控制复核合伙 || ；2、变更后项目质量控制复核合伙人的执业资质。特此公告。昆明龙津药业股
002749,2020-04-27,1207602687,国光股份：拟聘任会计师事务所的公告,,True,职。（3）拟安排质量控制复核人员：何均中国注册会计师，1999年起 || 签字项目合伙人和项目质量控制复核人最近三年未受到刑事处罚、行政处罚、行
002753,2021-04-29,1209855531,永东股份：关于拟聘任会计师事务所的公告,,True,胜任能力。拟担任项目质量控制复核人刘锦英：2001年取得执业注册会计师 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。三、拟
002753,2022-04-29,1213211544,永东股份：关于拟聘任会计师事务所的公告,,True,胜任能力。拟担任项目质量控制复核人刘锦英：2001年取得执业注册会计师 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。三、拟
002756,2022-04-26,1213099884,永兴材料：关于续聘2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002756,2020-03-20,1207386775,永兴材料：关于续聘2020年度审计机构的公告,,True,限14年；杨熹，项目质量控制复核人，中国注册会计师，2001年起从事注
002753,2020-04-29,1207663371,永东股份：关于拟聘任会计师事务所的公告,,True,胜任能力。拟担任项目质量控制复核人刘锦英：2001年取得执业注册会计师
002756,2023-03-21,1216166973,永兴材料：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002756,2024-04-30,1219908514,永兴材料：关于续聘2024年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002756,2021-04-27,1209811655,永兴材料：关于续聘2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002759,2020-03-31,1207427590,天际股份：关于续聘2020年度审计机构的公告,,True,根据项目合伙人、项目质量控制负责人、拟签字注册会计师的从业经历、执业资
002765,2020-04-28,1207636071,蓝黛传动：关于续聘会计师事务所的公告,,True,职。（3）拟安排质量控制复核人员：曾红拥有20年以上审计工作经验， || 签字注册会计师和项目质量控制复核人最近三年未受到刑事处罚、行政处罚、行
002763,2024-03-30,1219465280,汇洁股份：关于拟聘任2024年度会计师事务所的公告,,True,2年2024年制复核人上市公司审计报告逾10份2、独立性和 || 签字注册会计师和项目质量控制复核人不存在违反《中国注册会计师职业道德守
002765,2021-11-25,1211695461,蓝黛科技：关于变更会计师事务所的公告,,True,司审计报告情况。质量控制复核人情况：邓显敏，中国注册会计师，200 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，未受 || 签字注册会计师、项目质量控制复核人不存在违反《中国注册会计师执业道德守
002763,2023-04-28,1216644560,汇洁股份：关于拟续聘2023年度会计师事务所的公告,,True,股份有限公月月制复核人司等2、独立性和诚信记录立信及项目合 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
002765,2021-04-27,1209809486,蓝黛科技：关于续聘会计师事务所的公告,,True,况。（4）拟安排质量控制复核人员：张美琳注册会计师注册时间为202 || 签字注册会计师和项目质量控制复核人最近三年未受到刑事处罚；未受到中国证 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002765,2022-03-22,1212633937,蓝黛科技：关于聘任2022年度审计机构的公告,,True,司提供审计服务。质量控制复核人情况：邓显敏，中国注册会计师，200 || 签字注册会计师和项目质量控制复核人最近三年未因执业行为受到刑事处罚，未 || 签字注册会计师、项目质量控制复核人不存在违反《中国注册会计师执业道德守
002765,2023-03-28,1216234060,蓝黛科技：关于聘任2023年度审计机构的公告,,True,司。（3）拟安排质量控制复核人员：邓显敏，中国注册会计师，2001 || 签字注册会计师和项目质量控制复核人最近三年未受到刑事处罚、行政处罚和行 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形，康华事务
002765,2024-03-29,1219442620,蓝黛科技：关于聘任2024年度审计机构的公告,,True,司。（3）拟安排质量控制复核人员：邓显敏，中国注册会计师，2001 || 签字注册会计师和项目质量控制复核人最近三年未受到刑事处罚、行政处罚和行 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形，康华事务
002766,2023-07-15,1217303420,索菱股份：关于拟续聘会计师事务所的公告,,True,的专业胜任能力。项目质量控制复核人杨继明：现任尤尼泰振青会计师事务所（ || 行政处罚各1次。项目质量控制复核人近三年内因执业受到中国证券监督管理委 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4．审计
002769,2021-04-29,1209853197,普路通：关于拟续聘2021年度审计机构的公告,,True,为本公司提供复核复核人工作，近三年复核上市公司和挂牌公司审 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
002763,2021-04-23,1209768344,汇洁股份：关于拟续聘2021年度会计师事务所的公告,,True,月2020年度制复核人2018-2019年度、筑博设计股份 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
002769,2022-04-30,1213262447,普路通：关于拟续聘2022年度审计机构的公告,,True,开始为本公司提供复核人复核工作，近三年承做或复核的上市公司 || 签字注册会计师、项目质量控制复核人近三年因执业行为受到刑事处罚，受到证 || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
002769,2023-04-28,1216663014,普路通：关于拟续聘2023年度审计机构的公告,,True,始从事复核工作，复核人近三年承做或复核的上市公司和挂牌公司 || 签字注册会计师、项目质量控制复核人近三年因执业行为受到刑事处罚，受到证 || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
002771,2020-03-25,1207398823,真视通：关于续聘会计师事务所的公告,,True,序，潘文中拟担任项目质量控制复核人。潘文中从事证券服务业务25年，负责
002775,2021-04-16,1209702071,文科园林：关于续聘会计师事务所的公告,,True,业有限公司、9制复核人大华会计师事务所（特殊普通合伙），2
002775,2020-04-30,1207683050,文科园林：关于续聘会计师事务所的公告,,True,喜会计师事10制复核人务所（特殊普通合伙），从事过证券服务
002763,2022-04-28,1213172946,汇洁股份：关于拟续聘2022年度会计师事务所的公告,,True,食品股份有限公制复核人司2021年度审计报告等2、独立性和 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
002779,2020-04-27,1207603706,中坚科技：关于拟聘任会计师事务所的公告,,True,伙人刘志坚拟担任项目质量控制复核人。刘志坚从事证券服务业务多年，负责审 || 计师）、刘志坚（质量控制复核人）最近三年未受（收）到刑事处罚、行政
002779,2021-04-30,1209865395,中坚科技：关于拟聘任会计师事务所的公告,,True,控制流程，拟担任项目质量控制复核人。陈荭从事证券服务业经验丰富，20余 || 会计师）、陈荭（质量控制复核人）最近三年未受（收）到刑事处罚、行政
002758,2021-04-27,1209811274,浙农股份：关于续聘2021年度会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年未出现因执业行为受到刑事处罚，
002787,2023-04-21,1216487925,华源控股：关于续聘天健会计师事务所（特殊普通合伙）为公司2023年度审计机构的公告,,True,1年2019年制复核人华源控股、雄帝科技、山西华翔2、诚信 || 签字注册会计师、项目质量控制复核人近三年存在因执业行为受到刑事处罚，受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002788,2024-04-16,1219617492,鹭燕医药：关于拟续聘2024年度财务审计机构与内部控制审计机构的公告,,True,司审计业务，项目质量复核人（拟）2019年开始在容诚会计师事务 || 计师董炜炜、项目质量复核人沈重近三年内未曾因执业行为受到刑事处
002793,2020-04-28,1207640867,东音股份：关于续聘2020年度审计机构的公告,,True,1199617年复核人前在事务所承担质量控制及复核工作，具
002793,2023-04-28,1216650078,罗欣药业：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002793,2021-04-29,1209849880,罗欣药业：关于续聘2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002793,2022-03-05,1212509110,罗欣药业：关于续聘2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002793,2024-04-27,1219856628,罗欣药业：关于续聘2024年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年存在因执业行为受到刑事处罚，受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002796,2024-03-15,1219305975,世嘉科技：关于变更签字注册会计师的公告,,True,洪淼波先生，审计项目质量控制复核人未发生变更。本次变更签字注册会计师过
002796,2022-02-26,1212457390,世嘉科技：关于变更签字注册会计师的公告,,True,王立鑫先生，审计项目质量控制复核人未发生变更。本次变更签字注册会计师过
002800,2020-12-23,1208965221,天顺股份：关于续聘会计师事务所的公告,,True,单位兼职。（3）质量控制复核人员：冯发明先生拥有注册会计师执业资质
002801,2022-04-14,1212911656,微光股份：关于确定2022年度审计机构项目质量控制复核人的公告,,True,22年度审计机构项目质量控制复核人的公告本公司及董事会全体成员保证本公 || 通合伙）正在开展项目质量控制复核人独立性轮换工作，因此暂无法确定202 || 确定2022年度项目质量控制复核人。近日，公司收到天健会计师事务所（特 || 确定2022年度项目质量控制复核人的通知，现将相关信息公告如下：1、基 || 计报告。2019复核人年签署三利谱、世运电路、金徽酒201 || 诚信记录和独立性项目质量控制复核人近三年不存在因执业行为受到刑事处罚，
002801,2020-03-19,1207382998,微光股份：关于续聘2020年度审计机构的公告,,True,注册会计师14制复核人2013年至今，在天健会计师事务所工
002801,2022-03-23,1212642633,微光股份：关于拟续聘2022年度审计机构的公告,,True,师事务所正在开展项目质量控制复核人独立性轮换工作，因此目质量控制复前尚 || 2年度审计项目的质量控制复核人。公司将在天健会计师事务所确定核人项 || 师事务所确定核人项目质量控制复核人后及时披露其信息。2、诚信记录项目合 || 会计师事务所确定项目质量控制复核人后及时披露其诚信记录。3、独立性天健 || 会计师事务所确定项目质量控制复核人后及时披露其独立性情况。4、审计收费
002801,2024-04-30,1219906686,微光股份：关于拟续聘2024年度审计机构的公告,,True,人签字注册会计师项目质量复核人员姓名吴慧顾海营龙琦何时成为注册会计师 || 签字注册会计师、项目质量复核人员近三年不存在因执业行为受到刑事处第2 || 签字注册会计师、项目质量复核人员不存在可能影响独立性的情形。4、审计
002801,2023-03-29,1216243954,微光股份：关于拟续聘2023年度审计机构的公告,,True,徽酒、法本信息制复核人2020年度审计报告；2020年签署 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002802,2023-04-08,1216355125,洪汇新材：关于续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年因执业行为受到刑事处罚，受到证 || 签字注册会计师、项目质量控制复核人等均不存在违反《中国注册会计师职业道
002802,2024-04-27,1219858905,洪汇新材：关于续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人等均不存在违反《中国注册会计师职业道
002806,2020-04-28,1207644197,华锋股份：关于聘任2020年度审计机构的公告,,True,应专业胜任能力。项目质量控制复核人尚未确定具体人员。5.诚信记录华兴会
002808,2023-10-28,1218188255,ST恒久：关于拟变更会计师事务所的公告,,True,字会计师。（3）项目质量控制复核人：吴美红吴美红，2009年8月成为注 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002808,2024-04-27,1219873499,ST恒久：关于续聘2024年度会计师事务所的公告,,True,字会计师。（3）项目质量控制复核人：吴美红吴美红，2009年8月成为注 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002815,2021-08-25,1210842104,崇达技术：关于续聘2021年度审计机构的公告,,True,注册会计师刘恺、项目质量控制复核人缪志坚近三年不存在因执业行为受到刑事 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002815,2023-10-27,1218165022,崇达技术：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002815,2022-11-12,1215083605,崇达技术：关于续聘2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002815,2020-12-12,1208893626,崇达技术：关于续聘2020年度审计机构的公告,,True,计和缪志坚19制复核人计师多家上市公司提供过年报审计服务，
002820,2023-04-21,1216491325,桂发祥：关于拟续聘2023年度审计机构的公告,,True,签字会计师（3）质量控制复核人张帆近三年从业情况：时间上市公司名称 || 科技股份有限公司质量控制复核人2021年-2022年晋西车轴股份有 || 车轴股份有限公司质量控制复核人2021年-2022年天津桂发祥十八 || 食品股份有限公司质量控制复核人2021年-2022年中国核能电力股 || 电力股份有限公司质量控制复核人2020年-2021年内蒙古鄂尔多斯 || 资源股份有限公司质量控制复核人2020年-2021年拓尔思信息技术
002825,2022-04-19,1212963947,纳尔股份：关于续聘2022年度审计机构的公告,,True,12年2020年复核人电2019年度审计报告；2019年， || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟新
002825,2020-04-16,1207507226,纳尔股份：关于拟续聘2020年度审计机构的补充公告,,True,，审计相关19年复核人计师工作2005年7月至今，天健中国
002825,2023-04-25,1216561529,纳尔股份：关于续聘2023年度审计机构的公告,,True,2021年度签署复核人上市公司浩云科技2020年度审计报告 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4.审计
002825,2021-03-23,1209427971,纳尔股份：关于续聘2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟新
002825,2024-04-23,1219747869,纳尔股份：关于续聘2024年度审计机构的公告,,True,人签字注册会计师项目质量复核人员姓名林旺王蕾曹俊炜何时成为注册会计师 || 签字注册会计师、项目质量复核人员近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量复核人员不存在可能影响独立性的情形。4.审计
002829,2020-04-16,1207507347,星网宇达：关于聘任2020年度审计机构的公告,,True,普通合伙）（3）质量控制复核人从业经历：丁彭凯时间工作单位职务20 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
002830,2022-04-02,1212808535,名雕股份：关于变更签字注册会计师的公告,,True,先生、赵文女士；项目质量控制复核人仍为：吴虹女士。二、本次变更的签字注 || 签字注册会计师、项目质量控制复核人未发生变化。上述变更事项不会对公司2
002830,2020-04-25,1207605642,名雕股份：关于续聘公司2020年度审计机构的公告,,True,序，倪明昭拟担任项目质量控制复核人。倪明昭从事证券服务业务多年，负责审 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
002831,2022-04-27,1213134288,裕同科技：关于拟聘任2022年度会计师事务所的公告,,True,宋鑫册会计18制复核人多家企业改制上市或再师融资审计业务，
002831,2021-04-28,1209828708,裕同科技：关于拟聘任2021年度会计师事务所的公告,,True,宋鑫册会计17制复核人多家企业改制上市或再师融资审计业务，
002831,2023-04-27,1216618394,裕同科技：关于拟聘任2023年度会计师事务所的公告,,True,盛赛车宋鑫19年复核人会计师等十多家企业改制上市或再融资审
002831,2024-04-26,1219830720,裕同科技：关于拟聘任2024年度会计师事务所的公告,,True,改制上宋鑫20年复核人会计师市或再融资审计业务，积累了比较
002831,2020-04-27,1207607676,裕同科技：关于拟聘任2020年度会计师事务所的公告,,True,宋鑫册会计16制复核人多家企业改制上市或再师融资审计业务，
002832,2020-09-26,1208497672,比音勒芬：关于聘任2020年度会计师事务所的公告,,True,程序，岑嘉文拟任项目质量控制复核人，岑嘉文从事证券服务业务18年，负责 || 会计师何婷、拟任项目质量控制复核人岑嘉文近三年未受到刑事处罚、行政处罚
002836,2022-04-29,1213218657,新宏泽：关于续聘会计师事务所的公告,,True,始从事上市公司审项目质量控制复核人程峰计业务，2019年开始在容诚会计 || 任小超、何汶峰、项目质量控制复核人程峰近三年内未曾因执业行为受到刑事处
002836,2021-09-30,1211181308,新宏泽：关于变更会计师事务所的公告,,True,从事上市公司审计项目质量控制复核人谭代明业务，2019年开始在容诚会计 || 册会计师任小超、项目质量控制复核人谭代明近三年内未曾因执业行为受到刑事
002840,2021-04-16,1209701091,华统股份：关于续聘2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。项目合伙
002836,2023-04-28,1216649689,新宏泽：关于续聘会计师事务所的公告,,True,业；近三年复核过项目质量控制复核人谭代明安纳达（002136）、顺络电 || 任小超、吴定权、项目质量控制复核人谭代明近三年内未曾因执业行为受到刑事
002840,2023-04-28,1216658463,华统股份：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002842,2020-04-29,1207658869,翔鹭钨业：关于聘任公司2020年度审计机构的公告,,True,字注册会计师以及项目质量控制复核人尚未确定具体人员。（三）业务信息华兴
002840,2022-08-29,1214428173,华统股份：关于续聘2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002845,2020-03-18,1207381206,同兴达：关于拟续聘公司2020年度审计机构的公告,,True,咨询等业务。2、项目质量控制负责人简历包铁军先生：现任大华会计师事务所
002845,2023-02-03,1215755872,同兴达：深圳同兴达科技股份有限公司关于变更年审签字注册会计师及项目质量复核人员的公告,,True,签字注册会计师及项目质量复核人员的公告本公司及董事会全体成员保证信息 || 签字注册会计师及项目质量复核人员的函》，大华作为公司2022年度财务 || 计服务、包铁军为项目质量复核人员为公司的审计服务项目提供复核工作。鉴 || 师唐娟、陈鑫生及项目质量复核人员包铁军内部工作调整原因，根据大华《业 || 册会计师，陈勇为项目质量复核人员，负责公司2022年度财务报表及内部 || 签字注册会计师及项目质量复核人员情况项目签字注册会计师赖其寿：于20
002845,2024-03-06,1219242483,同兴达：深圳同兴达科技股份有限公司关于变更年审签字注册会计师及项目质量复核人员的公告,,True,签字注册会计师及项目质量复核人员的公告本公司及董事会全体成员保证信息 || 签字注册会计师及项目质量复核人员的函》，大华作为公司2023年度财务 || 审计服务、陈勇为项目质量复核人员为贵公司的审计服务项目提供复核工作。 || 册会计师赖其寿及项目质量复核人员陈勇工作调整原因，根据大华《业务质量 || 会计师，胡志刚为项目质量复核人员，负责公司2023年度财务报表及内部 || 签字注册会计师及项目质量复核人员情况项目签字注册会计师王海第：于20
002845,2023-03-31,1216278430,同兴达：深圳同兴达科技股份有限公司关于续聘2023年度审计机构的公告,,True,牌公司审计报告。项目质量复核人员陈勇：于2007年12月成为注册会计 || 无不良诚信记录。项目质量复核人员陈勇不存在违反《中国注册会计师职业道 || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
002846,2022-04-26,1213118690,英联股份：关于变更签字注册会计师和项目质量控制复核人的公告,,True,签字注册会计师和项目质量控制复核人的公告本公司及全体董事会成员保证信息 || 签字注册会计师和项目质量控制复核人变更情况近日，公司收到了信永中和出具 || 会计师，陈洪涛为独立复核合伙人为公司提供审计服务。鉴于原独立复核合 || 审计服务。鉴于原独立复核合伙人陈洪涛及签字会计师蒋行行工作调整，现 || ，现指派贺春海为独立复核合伙人、肖威为签字会计师，负责贵公司202
002847,2022-03-31,1212750942,盐津铺子：关于拟续聘2022年度会计师事务所的公告,,True,务所目前正在开展项目质量复核人员独立性轮换工作，因此目前尚控制无法确 || 2022年度审计项目质量复核人员。公司将在天健会计师事务所确定项目质 || 所确定项目质量复复核人核人员后及时披露相关人员信息。2.诚 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002847,2020-03-07,1207350899,盐津铺子：关于续聘2020年度审计机构的公告,,True,在事务所承23年复核人会计师担质量控制及复核工作，具备相应
002847,2023-04-15,1216420054,盐津铺子：关于拟续聘2023年度会计师事务所的公告,,True,科技、新光药业、复核人鸿泉物联、杭州高新等公司年度审计报告 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002847,2024-03-27,1219410198,盐津铺子：关于拟续聘2024年度会计师事务所的公告,,True,科技、新光药业、复核人鸿泉物联、杭州高新等公司年度审计报告 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002848,2022-04-29,1213211112,高斯贝尔：关于续聘2022年度审计机构的公告,,True,份、兄弟科技、制复核人沈培强2003年2001年2003年 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。（4）审
002847,2021-03-31,1209492232,盐津铺子：关于续聘2021年度审计机构的公告,,True,年化、正虹科技等复核人上市公司年度审计报告2.诚信记录项目 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002848,2020-04-28,1207639525,高斯贝尔：关于续聘2020年度审计机构的公告,,True,册会计师23年制复核人务业务，目前在事务所承担质量控制及复
002848,2021-04-27,1209812486,高斯贝尔：关于续聘2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年存在因执业行为受到刑事处罚，受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。（4）审
002848,2024-04-16,1219623356,高斯贝尔：关于续聘2024年度审计机构的公告,,True,1年2023年制复核人阳股份、巨化股份、2五洲新春、久祺股 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量复核人员不存在可能影响独立性的情形。（4）审
002848,2023-04-25,1216560723,高斯贝尔：关于续聘2023年度审计机构的公告,,True,份、兄弟科技、制复核人赞宇科技、凯迪股份、沈培强2003年 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。（4）审
002849,2022-04-28,1213164435,威星智能：关于续聘天健会计师事务所（特殊普通合伙）为公司2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002849,2021-04-28,1209832652,威星智能：关于续聘天健会计师事务所（特殊普通合伙）为公司2021年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年存在因执业行为受到刑事处罚，受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002849,2020-04-29,1207660670,威星智能：关于续聘天健会计师事务所（特殊普通合伙）为公司2020年度审计机构的公告,,True,嵩注册会计师9制复核人审计、上市公司年报审计和重大资产重组
002849,2024-04-25,1219797674,威星智能：关于续聘天健会计师事务所（特殊普通合伙）为公司2024年度审计机构的公告,,True,签字注册会计项目质量复核人基本信息项目合伙人师员姓名伍贤春朱彬 || 签字注册会计师、项目质量复核人员近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量复核人员不存在可能影响独立性的情形。4、审计
002849,2023-04-26,1216584934,威星智能：关于续聘天健会计师事务所（特殊普通合伙）为公司2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
002850,2022-11-04,1215025531,科达利：关于续聘会计师事务所的公告,,True,服务经验，任晓英复核人2019年开始在容诚会计师事务所执业 || 黄绍煌、陈美婷、项目质量控制复核人任晓英近三年内未曾因执业行为受到刑事
002850,2023-11-25,1218431206,科达利：关于聘任会计师事务所的公告,,True,务所执业；近三年复核人签署过天奇股份等3家上市公司审计报告 || 陈美婷、盛冬琴，项目质量控制复核人钟俊近三年内未曾因执业行为受到刑事处
002850,2021-09-23,1211131671,科达利：关于变更会计师事务所的公告,,True,所执业；近三年复复核人核过安纳达、顺络电子、华兴源创等10 || 黄绍煌、陈美婷、项目质量控制复核人谭代明近三年内未曾因执业行为受到刑事
002851,2020-04-28,1207639159,麦格米特：关于公司拟续聘会计师事务所的公告,,True,任能力：是（2）质量控制复核人：许菊萍执业资质：注册会计师、税务师
002856,2021-04-29,1209851938,美芝股份：关于拟续聘会计师事务所的公告,,True,亚太项目合伙人、项目质量控制复核人、拟签字注册会计师具备相应专业胜任能 || 签字注册会计师。项目质量控制复核人崔江涛：于2002年11月成为注册会 || 开始，作为本公司项目质量控制复核人。2.诚信记录项目合伙人、拟签字注册 || 签字注册会计师、项目质量控制复核人近三年（最近三个完整自然年度及当年） || 签字注册会计师和项目质量控制复核人不存在可能影响独立性的情形。4.审计
002856,2022-04-29,1213218686,美芝股份：关于拟续聘会计师事务所的公告,,True,务所项目合伙人、项目质量控制复核人、拟签字注册会计师具备相应专业胜任能 || 签字注册会计师。项目质量控制复核人崔江涛：于2002年11月成为注册会 || 开始，作为本公司项目质量控制复核人。2.诚信记录项目合伙人、签字注册会 || 签字注册会计师、项目质量控制复核人近三年（最近三个完整自然年度及当年）
002856,2021-03-18,1209402786,美芝股份：美芝股份关于变更会计师事务所的公告,,True,签字注册会计师。项目质量控制复核人崔江涛：于2002年11月成为注册会 || 开始，作为本公司项目质量控制复核人。2.诚信记录项目合伙人、拟签字注册 || 签字注册会计师、项目质量控制复核人近三年（最近三个完整自然年度及当年） || 签字注册会计师和项目质量控制复核人不存在可能影响独立性的情形。4.审计
